-49.00	-19.00	-48.00
-2.00	88.00	97.00
80.00	-93.00	11.00
-51.00	-13.00	89.00
51.00	-3.00	61.00
-7.00	-32.00	22.00
82.00	-39.00	-21.00
78.00	53.00	-29.00
-15.00	-1.00	-24.00
-56.00	74.00	-95.00
0.00	-16.00	-69.00
22.00	-43.00	62.00
-87.00	75.00	-78.00
-89.00	-20.00	-62.00
-23.00	9.00	-58.00
63.00	-18.00	0.00
71.00	13.00	85.00
53.00	58.00	12.00
-99.00	30.00	61.00
42.00	-34.00	63.00
-5.00	-18.00	47.00
-97.00	-48.00	0.00
58.00	-56.00	-9.00
97.00	-22.00	-81.00
72.00	-87.00	15.00
-36.00	-65.00	25.00
12.00	31.00	61.00
72.00	-46.00	63.00
47.00	-67.00	22.00
-73.00	-8.00	-8.00
88.00	-23.00	-100.00
5.00	-94.00	-97.00
-34.00	67.00	35.00
-74.00	10.00	-93.00
44.00	-81.00	89.00
58.00	-43.00	-70.00
-16.00	94.00	22.00
-12.00	-10.00	-49.00
-80.00	20.00	-29.00
-29.00	48.00	-16.00
52.00	61.00	-28.00
66.00	60.00	-10.00
-13.00	-82.00	-20.00
95.00	-51.00	29.00
-23.00	85.00	-51.00
-42.00	76.00	-66.00
6.00	-28.00	22.00
-72.00	-94.00	6.00
32.00	23.00	8.00
-58.00	38.00	-58.00
93.00	71.00	80.00
56.00	17.00	22.00
-37.00	-7.00	-63.00
27.00	28.00	-88.00
58.00	-80.00	53.00
9.00	79.00	29.00
-90.00	-57.00	67.00
2.00	51.00	12.00
75.00	-9.00	-36.00
-8.00	90.00	0.00
-24.00	-69.00	-90.00
-56.00	-65.00	-55.00
25.00	31.00	86.00
-68.00	85.00	7.00
23.00	-18.00	-61.00
62.00	91.00	12.00
-51.00	-9.00	-53.00
-73.00	34.00	57.00
-88.00	12.00	96.00
-61.00	-55.00	-84.00
92.00	-69.00	-6.00
-7.00	57.00	-43.00
28.00	-53.00	68.00
21.00	-22.00	71.00
7.00	-14.00	54.00
-10.00	43.00	43.00
-11.00	-28.00	70.00
-49.00	97.00	76.00
-69.00	-68.00	-66.00
76.00	-50.00	-75.00
-79.00	-7.00	26.00
-49.00	-73.00	39.00
93.00	-22.00	38.00
-22.00	-65.00	91.00
-51.00	54.00	-88.00
-49.00	76.00	-43.00
43.00	89.00	48.00
-11.00	-61.00	53.00
-96.00	82.00	-33.00
61.00	-24.00	-29.00
-92.00	37.00	27.00
-79.00	19.00	16.00
34.00	6.00	34.00
1.00	27.00	4.00
-65.00	-28.00	-26.00
59.00	-9.00	-21.00
94.00	-97.00	34.00
18.00	-79.00	-100.00
-77.00	-2.00	-17.00
47.00	56.00	32.00
-1.00	-72.00	0.00
-75.00	72.00	70.00
70.00	-7.00	91.00
-93.00	8.00	39.00
63.00	-78.00	-23.00
-36.00	-15.00	-17.00
85.00	-18.00	-65.00
-65.00	-30.00	83.00
26.00	-40.00	22.00
53.00	91.00	-14.00
-42.00	-49.00	41.00
76.00	-39.00	-100.00
-89.00	61.00	-57.00
-46.00	-40.00	-6.00
85.00	34.00	-19.00
-92.00	84.00	52.00
36.00	-62.00	98.00
37.00	-40.00	38.00
94.00	-68.00	-24.00
-14.00	-73.00	36.00
-7.00	50.00	-18.00
81.00	12.00	33.00
-51.00	-59.00	66.00
58.00	76.00	-65.00
-29.00	-52.00	78.00
2.00	23.00	49.00
-47.00	-26.00	-35.00
28.00	42.00	65.00
64.00	55.00	59.00
90.00	1.00	-87.00
73.00	19.00	-46.00
90.00	78.00	52.00
-47.00	-95.00	-28.00
94.00	-52.00	13.00
37.00	-19.00	44.00
91.00	11.00	-36.00
-5.00	10.00	16.00
-62.00	-80.00	-68.00
90.00	-34.00	-80.00
16.00	-45.00	-76.00
31.00	-75.00	-2.00
93.00	32.00	-1.00
-91.00	54.00	95.00
-32.00	-42.00	-5.00
-75.00	65.00	82.00
-11.00	-77.00	55.00
68.00	-28.00	56.00
-76.00	28.00	74.00
64.00	21.00	63.00
82.00	-70.00	63.00
-99.00	0.00	8.00
-97.00	61.00	-99.00
-46.00	64.00	85.00
32.00	82.00	14.00
55.00	73.00	-1.00
-76.00	60.00	92.00
-61.00	-48.00	8.00
54.00	46.00	-28.00
76.00	62.00	98.00
-4.00	-75.00	-73.00
46.00	77.00	-12.00
73.00	-46.00	60.00
63.00	-38.00	38.00
100.00	-97.00	89.00
59.00	100.00	-82.00
-68.00	-97.00	87.00
25.00	56.00	-26.00
2.00	9.00	-45.00
-93.00	-38.00	15.00
-29.00	-100.00	-87.00
30.00	72.00	31.00
66.00	60.00	74.00
-96.00	24.00	90.00
-14.00	-36.00	0.00
60.00	53.00	99.00
-87.00	-70.00	-31.00
1.00	-94.00	-71.00
63.00	-90.00	4.00
31.00	-87.00	54.00
-71.00	14.00	16.00
-7.00	2.00	74.00
-41.00	24.00	-4.00
45.00	-38.00	-46.00
-64.00	-33.00	-2.00
-46.00	-96.00	-70.00
48.00	-72.00	-18.00
77.00	86.00	49.00
74.00	-70.00	-84.00
67.00	-82.00	34.00
-3.00	31.00	-79.00
71.00	65.00	-68.00
38.00	-79.00	69.00
54.00	-58.00	-73.00
32.00	92.00	-38.00
-6.00	-5.00	49.00
-81.00	20.00	-1.00
94.00	11.00	85.00
-95.00	-58.00	19.00
5.00	93.00	80.00
60.00	86.00	-6.00
-27.00	-35.00	89.00
44.00	-64.00	-42.00
-54.00	-56.00	37.00
64.00	-11.00	82.00
-49.00	-54.00	-30.00
-71.00	-57.00	13.00
8.00	80.00	0.00
-61.00	31.00	59.00
-56.00	50.00	-52.00
-69.00	-16.00	81.00
-39.00	62.00	50.00
-47.00	80.00	18.00
-9.00	86.00	74.00
94.00	91.00	55.00
-95.00	-67.00	49.00
-76.00	-60.00	-1.00
45.00	96.00	100.00
76.00	-78.00	-3.00
-41.00	-83.00	67.00
84.00	-7.00	43.00
49.00	49.00	-36.00
65.00	61.00	35.00
100.00	-50.00	78.00
-86.00	-71.00	-8.00
-33.00	-19.00	-86.00
-24.00	41.00	-54.00
67.00	-99.00	-96.00
-66.00	-46.00	83.00
0.00	-20.00	-70.00
72.00	-39.00	46.00
-30.00	39.00	7.00
63.00	8.00	-45.00
-76.00	-75.00	-58.00
-74.00	33.00	49.00
11.00	11.00	-42.00
-95.00	-75.00	89.00
85.00	-47.00	8.00
67.00	56.00	-98.00
-35.00	10.00	-33.00
46.00	51.00	0.00
-8.00	-58.00	85.00
-78.00	-13.00	-70.00
-89.00	-79.00	54.00
-95.00	50.00	-47.00
-56.00	76.00	43.00
-84.00	-77.00	71.00
91.00	17.00	-35.00
-18.00	-90.00	-82.00
-70.00	98.00	-71.00
-15.00	-29.00	-6.00
78.00	35.00	-13.00
-3.00	19.00	69.00
20.00	92.00	84.00
88.00	-94.00	63.00
-83.00	-9.00	-40.00
-75.00	88.00	78.00
74.00	-78.00	-49.00
-8.00	-37.00	20.00
-97.00	64.00	27.00
-17.00	39.00	-64.00
-7.00	-83.00	46.00
-71.00	2.00	-55.00
-6.00	33.00	-49.00
-60.00	-18.00	-51.00
-92.00	-96.00	92.00
-2.00	6.00	10.00
54.00	10.00	30.00
22.00	56.00	-23.00
70.00	17.00	-16.00
68.00	-64.00	3.00
-99.00	-76.00	-75.00
-52.00	71.00	99.00
67.00	51.00	-87.00
-27.00	32.00	9.00
73.00	50.00	17.00
-17.00	36.00	-83.00
-9.00	-26.00	97.00
5.00	63.00	100.00
11.00	83.00	71.00
61.00	29.00	-18.00
45.00	-91.00	-70.00
25.00	-41.00	-4.00
-55.00	-10.00	-41.00
-28.00	-43.00	-17.00
1.00	-31.00	-80.00
2.00	48.00	52.00
44.00	-10.00	81.00
-38.00	-68.00	-61.00
-70.00	10.00	34.00
-52.00	-65.00	-10.00
71.00	74.00	-41.00
19.00	-82.00	-54.00
97.00	6.00	90.00
-41.00	-38.00	91.00
77.00	17.00	-84.00
88.00	-92.00	-14.00
75.00	-14.00	49.00
49.00	32.00	1.00
0.00	21.00	26.00
55.00	-3.00	62.00
-50.00	-13.00	46.00
-18.00	-90.00	57.00
-79.00	32.00	50.00
87.00	62.00	-55.00
-3.00	85.00	-71.00
1.00	-7.00	3.00
-21.00	38.00	-19.00
-27.00	-61.00	54.00
21.00	87.00	-6.00
-99.00	-39.00	-33.00
-10.00	-81.00	-29.00
-19.00	-62.00	-14.00
50.00	-10.00	22.00
-14.00	-17.00	-6.00
-19.00	-10.00	-24.00
17.00	-2.00	-95.00
9.00	-44.00	56.00
-29.00	27.00	58.00
41.00	2.00	-33.00
-18.00	-32.00	96.00
-68.00	48.00	84.00
-42.00	84.00	-51.00
-2.00	59.00	-11.00
-72.00	-51.00	45.00
-70.00	90.00	2.00
49.00	96.00	85.00
95.00	92.00	-83.00
89.00	-18.00	16.00
0.00	52.00	15.00
-35.00	-78.00	47.00
-58.00	55.00	92.00
99.00	98.00	79.00
-35.00	57.00	41.00
-43.00	-3.00	96.00
-51.00	-15.00	-34.00
-82.00	50.00	69.00
-52.00	86.00	62.00
8.00	72.00	73.00
23.00	-11.00	-41.00
-59.00	47.00	-89.00
2.00	12.00	-43.00
54.00	98.00	-100.00
70.00	-96.00	-94.00
5.00	47.00	73.00
18.00	-15.00	-28.00
58.00	-65.00	-18.00
23.00	0.00	-81.00
-86.00	-92.00	-78.00
-53.00	-77.00	44.00
-66.00	-10.00	-8.00
-7.00	-54.00	-38.00
-35.00	88.00	35.00
-8.00	25.00	-15.00
-3.00	52.00	-91.00
44.00	100.00	5.00
-44.00	89.00	-55.00
-84.00	58.00	28.00
99.00	58.00	1.00
85.00	-58.00	3.00
-80.00	62.00	39.00
6.00	97.00	17.00
71.00	-38.00	55.00
56.00	69.00	31.00
54.00	45.00	71.00
-94.00	21.00	14.00
-55.00	6.00	87.00
-33.00	99.00	-38.00
55.00	-91.00	24.00
72.00	41.00	-57.00
58.00	-72.00	31.00
-95.00	-58.00	-95.00
8.00	95.00	-1.00
-20.00	-5.00	-78.00
9.00	100.00	97.00
9.00	30.00	-50.00
-21.00	65.00	-99.00
25.00	42.00	-44.00
-88.00	-27.00	9.00
-85.00	-40.00	29.00
13.00	-57.00	15.00
-41.00	0.00	0.00
-18.00	84.00	83.00
-59.00	68.00	91.00
-63.00	-69.00	-94.00
45.00	-75.00	34.00
92.00	-69.00	-2.00
31.00	-37.00	97.00
19.00	73.00	46.00
-92.00	60.00	-85.00
42.00	-83.00	-58.00
82.00	-57.00	73.00
86.00	28.00	-50.00
-37.00	-35.00	30.00
86.00	-25.00	56.00
53.00	-78.00	-42.00
-99.00	-94.00	80.00
21.00	28.00	-21.00
-20.00	71.00	52.00
-7.00	77.00	-100.00
5.00	-12.00	93.00
-32.00	9.00	-14.00
-40.00	-25.00	-13.00
-87.00	5.00	-79.00
49.00	93.00	95.00
7.00	49.00	67.00
43.00	-85.00	41.00
-9.00	-41.00	2.00
-49.00	-30.00	-94.00
87.00	-22.00	-48.00
-95.00	-89.00	52.00
19.00	-26.00	-25.00
29.00	-6.00	-27.00
58.00	64.00	-43.00
14.00	100.00	-32.00
-73.00	-99.00	59.00
-88.00	28.00	41.00
-15.00	91.00	-88.00
16.00	-47.00	-32.00
-98.00	-1.00	-51.00
-61.00	7.00	39.00
35.00	-100.00	-33.00
-7.00	3.00	86.00
-15.00	-9.00	-37.00
82.00	6.00	-61.00
50.00	45.00	44.00
31.00	75.00	76.00
-56.00	87.00	-22.00
-29.00	-79.00	-91.00
-16.00	85.00	-91.00
27.00	54.00	47.00
50.00	-45.00	-89.00
-26.00	-36.00	-23.00
47.00	20.00	-88.00
31.00	42.00	-9.00
-45.00	94.00	90.00
19.00	49.00	82.00
-44.00	64.00	-81.00
65.00	32.00	39.00
-26.00	-20.00	32.00
-71.00	-60.00	-52.00
70.00	-3.00	79.00
43.00	-11.00	6.00
-91.00	80.00	-38.00
-49.00	-44.00	2.00
70.00	43.00	-70.00
0.00	17.00	-97.00
-11.00	-12.00	37.00
-38.00	-97.00	34.00
8.00	18.00	-98.00
26.00	5.00	22.00
74.00	-81.00	3.00
39.00	90.00	-14.00
88.00	79.00	52.00
-17.00	-34.00	12.00
18.00	56.00	7.00
7.00	27.00	90.00
0.00	76.00	60.00
-16.00	93.00	57.00
40.00	-67.00	-29.00
-76.00	-78.00	-16.00
66.00	-59.00	58.00
-47.00	76.00	-7.00
27.00	48.00	66.00
96.00	-95.00	-51.00
-73.00	-4.00	-40.00
0.00	58.00	-25.00
20.00	-6.00	-85.00
-67.00	7.00	27.00
51.00	-33.00	56.00
73.00	-22.00	56.00
-33.00	100.00	-66.00
-8.00	3.00	57.00
-35.00	93.00	61.00
21.00	-89.00	-34.00
-70.00	-100.00	4.00
-25.00	-82.00	-66.00
10.00	78.00	-57.00
57.00	14.00	-71.00
27.00	-61.00	99.00
59.00	90.00	37.00
-46.00	15.00	18.00
8.00	-85.00	11.00
9.00	83.00	-80.00
83.00	18.00	18.00
-51.00	-38.00	89.00
94.00	-44.00	-76.00
-73.00	92.00	9.00
0.00	6.00	-42.00
22.00	98.00	73.00
13.00	42.00	-18.00
66.00	-78.00	66.00
81.00	-37.00	96.00
52.00	-90.00	7.00
-32.00	-41.00	-76.00
38.00	-47.00	1.00
-80.00	-20.00	-5.00
44.00	-88.00	-88.00
-2.00	-6.00	1.00
93.00	97.00	-92.00
100.00	-38.00	-2.00
67.00	-6.00	35.00
-77.00	34.00	-79.00
82.00	-22.00	79.00
74.00	100.00	-48.00
29.00	-48.00	65.00
-26.00	91.00	-2.00
6.00	21.00	-81.00
-49.00	-7.00	-46.00
-25.00	-68.00	99.00
94.00	-66.00	-29.00
-31.00	98.00	-92.00
-97.00	38.00	42.00
-77.00	40.00	-66.00
-47.00	-37.00	-86.00
14.00	-80.00	11.00
36.00	-56.00	95.00
-8.00	16.00	61.00
-79.00	-19.00	-23.00
27.00	-64.00	91.00
89.00	-51.00	-38.00
50.00	9.00	-37.00
4.00	8.00	93.00
9.00	48.00	-27.00
-60.00	-93.00	-72.00
90.00	-51.00	-4.00
-43.00	27.00	38.00
42.00	-34.00	57.00
-78.00	-81.00	14.00
-77.00	-26.00	79.00
-4.00	-54.00	-18.00
-80.00	85.00	39.00
34.00	-67.00	-16.00
29.00	-25.00	81.00
-91.00	90.00	46.00
-68.00	-96.00	61.00
-10.00	-71.00	-56.00
-73.00	76.00	14.00
71.00	-55.00	-32.00
73.00	6.00	-56.00
13.00	96.00	28.00
32.00	-78.00	-80.00
16.00	15.00	-75.00
-29.00	-13.00	61.00
61.00	-92.00	45.00
-80.00	-35.00	-52.00
-85.00	-43.00	94.00
-97.00	-88.00	-100.00
-50.00	-18.00	-94.00
1.00	-67.00	-88.00
86.00	-79.00	-39.00
16.00	91.00	53.00
-73.00	-50.00	62.00
57.00	-31.00	80.00
-2.00	-89.00	51.00
-76.00	72.00	41.00
95.00	12.00	34.00
55.00	58.00	-100.00
44.00	-29.00	-68.00
-2.00	-85.00	47.00
55.00	-11.00	37.00
56.00	39.00	-53.00
-20.00	91.00	-35.00
100.00	63.00	16.00
73.00	80.00	-17.00
74.00	-55.00	-87.00
97.00	100.00	-99.00
37.00	11.00	25.00
84.00	-55.00	88.00
-38.00	87.00	100.00
16.00	22.00	-29.00
88.00	81.00	-31.00
84.00	41.00	66.00
-6.00	-36.00	76.00
77.00	-57.00	75.00
-68.00	0.00	-86.00
0.00	-26.00	8.00
-98.00	-88.00	12.00
-5.00	70.00	-23.00
6.00	-14.00	33.00
-59.00	-23.00	62.00
68.00	33.00	-57.00
-36.00	91.00	-4.00
-94.00	67.00	-40.00
-86.00	-94.00	-90.00
-74.00	-16.00	-96.00
-88.00	53.00	79.00
24.00	55.00	-2.00
44.00	-32.00	-27.00
64.00	39.00	22.00
90.00	-15.00	-100.00
-63.00	-100.00	-47.00
55.00	-39.00	13.00
54.00	57.00	39.00
-54.00	-26.00	-15.00
-66.00	83.00	57.00
-55.00	-77.00	-74.00
-87.00	-54.00	72.00
66.00	-46.00	9.00
57.00	-28.00	-31.00
84.00	-59.00	-39.00
89.00	-78.00	-95.00
-19.00	71.00	90.00
100.00	89.00	89.00
16.00	-6.00	70.00
67.00	-16.00	-17.00
84.00	28.00	-83.00
-1.00	78.00	-83.00
-57.00	79.00	-4.00
56.00	14.00	17.00
-70.00	11.00	81.00
-6.00	21.00	42.00
75.00	63.00	-29.00
84.00	-36.00	-71.00
-73.00	-94.00	-34.00
80.00	50.00	45.00
58.00	60.00	16.00
53.00	-77.00	5.00
-84.00	5.00	-56.00
7.00	93.00	70.00
-76.00	70.00	69.00
-10.00	6.00	-20.00
-96.00	24.00	1.00
50.00	31.00	-71.00
-2.00	-34.00	35.00
29.00	-36.00	-83.00
-70.00	-9.00	84.00
37.00	-63.00	-44.00
-6.00	23.00	-34.00
-27.00	36.00	-41.00
99.00	57.00	-56.00
100.00	40.00	-70.00
-21.00	-47.00	86.00
83.00	-58.00	-10.00
-57.00	-69.00	-37.00
-38.00	-85.00	40.00
23.00	-35.00	-41.00
54.00	4.00	-55.00
54.00	83.00	99.00
67.00	-27.00	28.00
47.00	-35.00	-25.00
37.00	24.00	65.00
-40.00	-94.00	-81.00
11.00	-18.00	37.00
63.00	-58.00	21.00
-55.00	-29.00	89.00
42.00	23.00	51.00
91.00	7.00	-37.00
34.00	-68.00	8.00
-18.00	14.00	-24.00
97.00	39.00	95.00
6.00	-66.00	-55.00
-80.00	-41.00	-33.00
-13.00	12.00	18.00
-54.00	-56.00	-80.00
89.00	27.00	-94.00
67.00	7.00	82.00
-95.00	-70.00	1.00
20.00	-78.00	27.00
26.00	57.00	-11.00
69.00	7.00	-5.00
75.00	-33.00	80.00
-29.00	93.00	4.00
-57.00	-70.00	-84.00
-70.00	89.00	-26.00
13.00	9.00	-89.00
-48.00	2.00	89.00
-59.00	-34.00	-29.00
83.00	-24.00	-77.00
44.00	6.00	-13.00
-85.00	-27.00	-22.00
31.00	3.00	-32.00
-81.00	-70.00	27.00
-81.00	3.00	77.00
52.00	-76.00	-7.00
-6.00	-26.00	95.00
-53.00	70.00	47.00
6.00	45.00	42.00
15.00	-36.00	-61.00
72.00	33.00	-21.00
96.00	15.00	-4.00
-48.00	47.00	-64.00
-93.00	23.00	-63.00
19.00	41.00	36.00
65.00	56.00	57.00
-23.00	58.00	87.00
47.00	92.00	32.00
-23.00	-24.00	51.00
2.00	88.00	-91.00
-14.00	-76.00	-56.00
-41.00	41.00	92.00
-6.00	15.00	-1.00
-77.00	-20.00	-92.00
-46.00	-11.00	93.00
89.00	-99.00	46.00
-44.00	86.00	-43.00
-78.00	98.00	13.00
-92.00	-34.00	9.00
-82.00	8.00	41.00
-9.00	-6.00	-18.00
-98.00	-94.00	95.00
63.00	-49.00	-78.00
79.00	36.00	-23.00
91.00	65.00	11.00
12.00	-5.00	-70.00
98.00	-83.00	-19.00
-8.00	84.00	-83.00
-18.00	46.00	23.00
45.00	-38.00	-76.00
-55.00	-96.00	10.00
-69.00	40.00	-39.00
-81.00	76.00	60.00
-30.00	-25.00	52.00
55.00	-43.00	12.00
-55.00	19.00	-87.00
-24.00	-69.00	9.00
-41.00	88.00	14.00
-88.00	-32.00	65.00
-25.00	-36.00	53.00
53.00	-75.00	-11.00
-27.00	64.00	-9.00
-55.00	19.00	-2.00
-94.00	11.00	-33.00
-48.00	-43.00	41.00
-77.00	24.00	98.00
89.00	-31.00	50.00
24.00	-84.00	62.00
94.00	-8.00	-1.00
-98.00	26.00	67.00
50.00	-78.00	-23.00
11.00	-20.00	54.00
-55.00	-14.00	70.00
9.00	-27.00	-39.00
46.00	-62.00	-14.00
71.00	68.00	84.00
-11.00	17.00	-8.00
19.00	-8.00	55.00
34.00	-92.00	-52.00
83.00	42.00	12.00
-14.00	13.00	-17.00
-2.00	-38.00	-15.00
-27.00	37.00	-58.00
-74.00	-18.00	61.00
-83.00	50.00	38.00
9.00	57.00	-85.00
0.00	-61.00	63.00
2.00	85.00	-22.00
-93.00	-46.00	32.00
85.00	-61.00	3.00
68.00	71.00	-58.00
-7.00	-53.00	-21.00
83.00	22.00	91.00
79.00	-82.00	95.00
23.00	45.00	45.00
88.00	-48.00	41.00
4.00	-28.00	87.00
14.00	-76.00	-70.00
-42.00	-9.00	-83.00
-98.00	45.00	-65.00
-18.00	16.00	-53.00
-99.00	-36.00	69.00
100.00	12.00	99.00
74.00	-61.00	15.00
70.00	79.00	-80.00
24.00	-80.00	-28.00
-43.00	-92.00	-60.00
49.00	66.00	-59.00
27.00	81.00	15.00
-69.00	-3.00	-76.00
-17.00	70.00	27.00
-28.00	-1.00	37.00
-37.00	-68.00	-20.00
82.00	20.00	-69.00
-40.00	-94.00	-40.00
99.00	0.00	61.00
59.00	18.00	-34.00
-9.00	75.00	-97.00
48.00	45.00	-84.00
51.00	-55.00	-12.00
-61.00	-61.00	11.00
-30.00	19.00	-37.00
-64.00	-60.00	41.00
27.00	-72.00	-50.00
32.00	66.00	-26.00
39.00	-71.00	-95.00
-40.00	61.00	-95.00
82.00	-25.00	48.00
46.00	-91.00	-71.00
-48.00	-11.00	-34.00
59.00	-75.00	-58.00
57.00	93.00	77.00
-86.00	43.00	42.00
26.00	-5.00	-6.00
-14.00	-37.00	-40.00
17.00	-4.00	95.00
24.00	39.00	-94.00
-24.00	-100.00	68.00
-98.00	-99.00	57.00
65.00	-50.00	83.00
-37.00	-18.00	-44.00
-83.00	-95.00	9.00
86.00	-99.00	-18.00
57.00	35.00	58.00
-71.00	-59.00	68.00
18.00	-56.00	23.00
38.00	-60.00	-69.00
-46.00	5.00	99.00
98.00	99.00	-35.00
-74.00	61.00	-47.00
76.00	-5.00	-32.00
59.00	-57.00	78.00
48.00	77.00	59.00
62.00	-7.00	67.00
-18.00	-50.00	-33.00
61.00	-79.00	-46.00
33.00	94.00	-97.00
-80.00	42.00	80.00
10.00	20.00	44.00
-54.00	55.00	-22.00
-37.00	69.00	-14.00
-81.00	93.00	82.00
-43.00	96.00	-72.00
-39.00	-25.00	-58.00
-61.00	-51.00	87.00
-19.00	70.00	89.00
95.00	-4.00	-14.00
4.00	-9.00	36.00
-33.00	29.00	96.00
-96.00	-69.00	22.00
29.00	97.00	-22.00
-39.00	2.00	86.00
24.00	66.00	82.00
-16.00	66.00	40.00
74.00	55.00	19.00
86.00	40.00	60.00
-91.00	7.00	-49.00
-85.00	-81.00	-57.00
3.00	-56.00	-96.00
-90.00	-76.00	73.00
3.00	17.00	75.00
-98.00	-100.00	45.00
-45.00	-6.00	28.00
9.00	-60.00	27.00
53.00	79.00	-61.00
23.00	16.00	17.00
-36.00	-92.00	11.00
-7.00	-58.00	-56.00
45.00	-89.00	-29.00
-43.00	47.00	54.00
-86.00	19.00	-1.00
-19.00	45.00	-79.00
-27.00	67.00	-37.00
-2.00	13.00	-82.00
-8.00	12.00	99.00
90.00	-26.00	-46.00
49.00	-55.00	-49.00
27.00	-34.00	-82.00
-57.00	-56.00	-68.00
20.00	48.00	-66.00
-78.00	-58.00	-8.00
-93.00	30.00	-99.00
-9.00	-82.00	22.00
31.00	-35.00	-94.00
26.00	-98.00	57.00
-21.00	21.00	-93.00
66.00	88.00	76.00
-11.00	-70.00	11.00
31.00	-38.00	-42.00
-86.00	-63.00	96.00
56.00	-70.00	-66.00
-25.00	-24.00	81.00
-49.00	34.00	-75.00
20.00	74.00	75.00
-76.00	-55.00	94.00
-14.00	81.00	76.00
-10.00	34.00	48.00
37.00	-70.00	-1.00
-72.00	-22.00	30.00
7.00	-53.00	-55.00
-59.00	14.00	-36.00
-94.00	86.00	-68.00
-64.00	85.00	-49.00
-33.00	80.00	-5.00
-38.00	-44.00	68.00
51.00	91.00	-20.00
-6.00	-48.00	25.00
70.00	64.00	-37.00
96.00	-36.00	100.00
77.00	24.00	64.00
67.00	73.00	-7.00
-62.00	-9.00	-6.00
-31.00	76.00	-31.00
43.00	41.00	18.00
8.00	86.00	-18.00
64.00	63.00	39.00
-80.00	-14.00	-95.00
63.00	-92.00	-100.00
-92.00	41.00	-28.00
-12.00	-98.00	37.00
-85.00	55.00	-87.00
25.00	-38.00	-7.00
100.00	16.00	50.00
-56.00	-25.00	-30.00
82.00	-99.00	3.00
-23.00	11.00	55.00
99.00	41.00	-81.00
-72.00	80.00	-97.00
78.00	88.00	45.00
-82.00	25.00	85.00
-36.00	-42.00	-90.00
-58.00	-8.00	56.00
